text,label
"'El sistema resolverá el código postal de la dirección de la calle, ciudad y estado si se desconoce el código postal.'",0
'El radio de búsqueda estará entre 1 y 30 millas',0
'El sistema localizará la instalación de reparación preferida con las calificaciones más altas para los criterios de entrada',0
«El perito deberá incluir en el encargo de presupuesto el centro de reparación preferido.»,0
"""El liquidador podrá anular el servicio de reparación preferido en la asignación de presupuesto"".",0
'El centro de reparación preferido será devuelto al usuario.',0
"""El sistema devolverá una lista de instalaciones de reparación dentro del radio si no se puede determinar cuál es la instalación de reparación preferida"".",0
«El perito buscará piezas recicladas disponibles utilizando la información sobre piezas de vehículos dañadas.»,0
«El evaluador buscará piezas recicladas disponibles utilizando una lista de proveedores de piezas preferidos.»,0
«El sistema buscará piezas recicladas disponibles para las piezas y proveedores de vehículos suministrados.»,0
'El perito buscará por código postal en un radio de 30 millas si no se encuentran piezas para los proveedores de piezas preferidos',0
«El sistema conservará las piezas recicladas disponibles y los proveedores devueltos tras la búsqueda.»,0
«Se devolverá al usuario la información de las piezas recicladas disponibles y sus proveedores.»,0
«El perito aplicará piezas recicladas seleccionadas a la estimación de la colisión.»,0
«El perito no aplicará piezas recicladas a la estimación de colisión si no se devuelven piezas disponibles.»,0
«El liquidador revisará la estimación de colisión.»,0
«El liquidador solicitará una auditoría de piezas recicladas de la estimación de colisión.»,0
«El sistema recuperará los resultados de la búsqueda de piezas recicladas proporcionados al perito.»,0
«El sistema generará un informe de auditoría basado en las piezas recicladas disponibles y la estimación de colisiones.»,0
«El informe de auditoría incluirá el número total de piezas recicladas utilizadas en el presupuesto.»,0
«El informe de auditoría incluirá el número de piezas recicladas disponibles a partir de los resultados de la búsqueda original.»,0
«El informe de auditoría incluirá el porcentaje de piezas recicladas disponibles utilizadas en el presupuesto».,0
«El informe de auditoría incluirá la puntuación total de la auditoría que suma las partidas individuales.»,0
«El informe de auditoría se mostrará al usuario.»,0
«El informe de auditoría estará a disposición de otros liquidadores más adelante.»,0
"""El usuario deberá seleccionar ver las calificaciones de las instalaciones de reparación preferidas"".",0
"""Las calificaciones actuales del centro de reparación se mostrarán al usuario"".",0
'El sistema mostrará un conjunto de calificaciones en blanco si aún no hay calificaciones definidas.',0
'El usuario deberá ingresar nuevas calificaciones basadas en el informe de auditoría',0
'Las calificaciones se realizarán en una escala del 1 al 10',0
«Las clasificaciones incluirán categorías para el intento de uso de piezas recicladas y el uso real de piezas recicladas»,0
'El usuario deberá seleccionar guardar las calificaciones del centro de reparación preferido.',0
"""El sistema guardará las calificaciones del centro de reparación preferido"".",0
"""El producto debe funcionar con la mayoría de los sistemas de gestión de bases de datos (DBMS) del mercado, ya sea que el DBMS esté ubicado con el producto en la misma máquina o en una máquina diferente de la red informática"".",1
"""El producto funcionará junto con el software de servidor en cualquier sistema operativo donde se pueda instalar el tiempo de ejecución de Java"".",1
«El producto requerirá la colaboración con un sistema de gestión de bases de datos (DBMS). El DBMS podrá estar ubicado en la misma máquina que el producto o en una máquina independiente que resida en la misma red informática.».,1
'El producto debe hacer uso de tecnología de servidor web/de aplicaciones. Los ejemplos de código abierto incluyen el servidor web Apache Tomcat y el servidor de aplicaciones JBoss.,1
"""Será necesario integrar con el producto un sistema de gestión de bases de datos como Oracle DB2 MySql o HSQL"".",1
"La apariencia del producto deberá poder incorporar aspectos de la organización del cliente, como el logotipo, la marca y la identidad.",1
"""El producto deberá tener una apariencia conservadora y profesional"".",1
'El producto debe incitar a los usuarios a querer utilizarlo. El 80% de los usuarios encuestados informan que utilizan el producto con regularidad después de las dos primeras semanas posteriores al lanzamiento.,1
«El producto deberá ser fácil de utilizar. El 90% de los usuarios podrán reservar con éxito una sala de conferencias dentro de los 5 minutos posteriores al uso del producto.',1
«El producto proporcionará información a los usuarios cuando sea necesario. El 80% de los usuarios encuestados afirman que el producto confirma con precisión sus acciones.',1
"""El producto permitirá al usuario seleccionar un idioma elegido de uno de los países del mercado de destino"".",1
"""El producto permitirá la personalización de la página de inicio y las preferencias de visualización"".",1
"'Un empleado podrá utilizar el producto con éxito en unos minutos. Después de navegar informalmente por el producto durante menos de 15 minutos, los usuarios podrán organizar reuniones y reservar salas de conferencias con éxito.'",1
"""El producto utilizará un menú de navegación estándar familiar para la mayoría de los usuarios de la web"".",1
"""El producto permitirá la búsqueda intuitiva de las salas de conferencias disponibles"".",1
"""El producto deberá cumplir con la Ley de Estadounidenses con Discapacidades"".",1
La respuesta deberá ser lo suficientemente rápida como para no interrumpir el flujo de pensamiento del usuario. El 90% de las tareas se completarán en 5 segundos. El 98% de las tareas se completarán en 8 segundos.',1
"""Aparte del fallo del servidor, el producto de software alcanzará un tiempo de funcionamiento del 99,99%"".",1
"""El producto creará un registro de excepción de los problemas encontrados dentro del producto para transmitirlo a nuestra empresa para su análisis y resolución"".",1
"«El producto deberá poder gestionar hasta 1 000 solicitudes simultáneas. Este número aumentará a 2.000 en la versión 2. La capacidad de simultaneidad debe poder manejar las horas punta de programación, como las primeras horas de la mañana y las últimas horas de la tarde.'",1
«El producto podrá procesar 10 000 transacciones por hora en los dos años siguientes a su lanzamiento. Este número aumentará a 20.000 en la versión 2.',1
"""Se espera que el producto funcione durante al menos cinco años para cada instalación del cliente"".",1
'El producto se utilizará en entornos de oficina.',1
'El producto debe poder interactuar con cualquier navegador HTML. El producto transmitirá datos entre el usuario y el producto sin problemas. El producto deberá mostrar HTML correctamente en el 80% de todos los navegadores HTML probados (el mínimo es probar 8 navegadores).',1
'El producto debe poder interactuar con varios sistemas de gestión de bases de datos. El producto se comunicará satisfactoriamente con el sistema de gestión de bases de datos en el 100 % de todas las transacciones.».,1
'El producto debe poder interactuar con varios servidores de correo electrónico. El producto podrá enviar correo electrónico.',1
«El producto estará disponible para su distribución a través de Internet como archivo binario o ZIP.»,1
«El producto estará disponible para su distribución en formato CD empaquetado.»,1
"""El producto estará disponible para su concesión como licencia para un servidor, dos o cinco servidores o para cinco o más servidores"".",1
'Se debe poder agregar un nuevo usuario al sistema en 10 minutos. El 90% de los nuevos usuarios pueden iniciar sesión en el sistema en 10 minutos.',1
'El producto debe diseñarse utilizando patrones de diseño y las mejores prácticas de codificación. El 90% de los desarrolladores de software de mantenimiento pueden integrar nuevas funciones en el producto en 2 días hábiles.',1
El producto debe ser altamente configurable para su uso con varios sistemas de gestión de bases de datos para los usuarios finales. El 80% de los usuarios finales pueden integrar nuevos sistemas de gestión de bases de datos con el producto sin cambiar el código de software del producto.',1
'Las versiones de mantenimiento se ofrecerán a los clientes una vez al año. Las versiones no tardarán más de cinco minutos en instalarse para el 80% de la base de clientes.',1
Todo usuario registrado tendrá acceso al sitio de soporte del producto a través de Internet. El 70% de los usuarios registrados encontrarán una solución a su problema dentro de los 5 minutos siguientes a utilizar el sitio de soporte.',1
El cliente podrá integrar fácilmente nuevos mapas de construcción con el producto durante todo el ciclo de vida del producto. La integración de nuevos mapas con el producto será posible con poco o ningún apoyo del personal de soporte del producto.',1
"El producto se traducirá a idiomas extranjeros distintos de los idiomas de los países del mercado de destino en futuras versiones. Para cada mercado objetivo emergente, no tardará más de cinco días en configurar el producto para el idioma de ese mercado.'",1
'Se espera que el producto se integre con múltiples sistemas de gestión de bases de datos. El producto funcionará con Oracle SQL Server DB2 MySQL HSQL y MS Access.',1
"""El producto podrá instalarse en cualquier entorno operativo en un plazo de dos días"".",1
«El producto garantizará que sólo los empleados de la empresa o los usuarios externos con ID de usuario aprobados por la empresa puedan tener acceso al producto. El 100% de todos los inicios de sesión deberán ser realizados por empleados de la empresa o usuarios externos con ID de usuario aprobados por la empresa.,1
'Solo los administradores pueden realizar consultas de búsqueda de reservas por usuario. El 100% de todas las consultas de búsqueda de reservas por parte del usuario procederán únicamente de inicios de sesión de gestión.',1
El producto deberá garantizar que los datos de la base de datos correspondan a los datos introducidos por el usuario. Cada reserva de sala de conferencias en el sistema contendrá la misma información ingresada por el usuario.',1
El producto evitará la entrada de datos maliciosos. Los datos del producto y/o de los sistemas de hardware/software adyacentes permanecerán 100 % incorruptos cada vez que se introduzcan datos maliciosos en el producto.',1
«El producto y/o las bases de datos/sistemas de archivos dependientes permanecerán operativos como resultado de la introducción de datos maliciosos. El producto y/o las bases de datos/sistemas de archivos dependientes no deberán fallar el 100 % del tiempo que se ingresan datos maliciosos en el producto.',1
«El producto tendrá la capacidad de recibir actualizaciones automáticas de software a medida que surjan nuevas amenazas. El 100% de los clientes podrán recibir actualizaciones automáticas de software transmitidas al producto instalado.',1
«El idioma del producto deberá adaptarse a todos los países del mercado de destino. El 90% de los encuestados de cada país del mercado objetivo considerarán que el lenguaje del producto es aceptable.',1
El producto podrá mostrar fechas y horas del calendario según la ubicación del usuario. El 90% de los encuestados de cada país del mercado objetivo encontrarán que el formato de fecha y hora del producto es correcto.',1
'El producto debe ser desarrollado con las bibliotecas del lenguaje de programación J2SE/J2EE',1
«El producto registrará las entradas a las reuniones.»,0
"""El producto notificará a los empleados sobre las invitaciones a reuniones"".",0
"""El producto tendrá la capacidad de enviar recordatorios de reuniones a los empleados"".",0
"""El producto asignará la información de contacto de los organizadores a cada reunión que creen"".",0
'El producto registrará los acuses de recibo de las reuniones.',0
'El producto almacenará nuevas salas de conferencias.',0
"""El producto actualizará las salas de conferencias existentes"".",0
'El producto podrá eliminar salas de conferencias.',0
'El producto deberá poder almacenar equipos de sala nuevos.',0
'El producto actualizará el equipamiento de la sala existente.',0
'El producto deberá poder eliminar el equipamiento de la sala.',0
"""El producto permitirá al organizador invitar a otros empleados a reuniones"".",0
"""Cada vez que se reserve una sala de conferencias, el horario de la sala de conferencias se actualizará para reflejar la hora y la fecha de la reserva"".",0
«El producto deberá registrar el estado de transporte del equipo reservado.»,0
"""El producto deberá mostrar un mapa del edificio de la empresa que muestre la ubicación de las salas de conferencias"".",0
'El producto registrará las agendas de reuniones actualizadas.',0
'El producto enviará una confirmación de la reunión al organizador de la reunión.',0
'El producto deberá mostrar el equipamiento de la sala según los parámetros de búsqueda.',0
"""El producto mostrará las salas de conferencias según los parámetros de búsqueda"".",0
'El producto registrará diferentes tipos de reuniones.',0
«El producto registrará todos los equipos que se hayan reservado.»,0
'El producto deberá notificar al personal del edificio sobre las solicitudes de transporte de equipos.',0
"""El producto permitirá a los usuarios privilegiados ver los horarios de las reuniones en múltiples vistas de informes"".",0
"""El producto podrá enviar notificaciones de reuniones a través de diferentes tipos de métodos especificados por el usuario final"".",0
"""El producto tendrá una apariencia y sensación personalizables"".",1
"""El producto tendrá una interfaz de usuario intuitiva"".",1
"""El producto mostrará un estado disponible para las salas de conferencias no reservadas"".",0
'La recreación del ajuste de cantidad de inventario para el período de los 30 días anteriores no tomará más de 30 minutos.',1
'El Sistema permitirá que un mínimo de 6 usuarios trabajen al mismo tiempo.',1
'El Sistema utilizará equipos informáticos de propiedad actual.',1
"""El sistema podrá realizar copias de seguridad automáticas de los datos comerciales y restaurarlos cuando sea necesario"".",1
'El Sistema mantendrá una seguridad constante. Cualquier cambio en las contraseñas y/o permisos de los usuarios debería tener efecto en todas las partes del Sistema.',1
'El Sistema controlará de forma granular los derechos de acceso a todos los subsistemas principales. Debería ser posible asignar derechos de acceso a todos los subsistemas de forma independiente.',1
«El Sistema cumplirá todas las normas contables aplicables. La versión final del Sistema debe superar con éxito una auditoría independiente realizada por un auditor certificado.',1
'El Sistema no requerirá licencias adicionales de terceros que generen regalías.',1
'El Sistema permitirá la generación de documentos de Ajuste de Cantidad de Inventario a pedido.',0
'El Sistema permitirá la generación bajo demanda de todos los documentos de Ajuste de Cantidad de Inventario desde cierto momento.',0
"""El subsistema IQA tendrá en cuenta el estado actual del inventario y ajustará el inventario de ingredientes sustitutivos en consecuencia"".",0
"'El Sistema permitirá ingresar, almacenar y modificar fórmulas de productos.'",0
«Las fórmulas de los productos permitirán el uso de semiproductos que tengan fórmulas propias.»,0
'Los ingredientes de la fórmula del producto permitirán definir ingredientes sustitutivos.',0
«El subsistema PFE introducirá automáticamente los ingredientes sustitutivos de la fórmula del producto.»,0
'Los ingredientes sustitutivos de la fórmula se mantendrán en orden persistente',0
"'El producto permitirá acceder, almacenar y modificar los menús de productos utilizados por los terminales POS.'",0
'El Subsistema PME permitirá construir menús de productos basados ​​en la lista de productos mantenida en el sistema contable.',0
'El Subsistema PME permitirá mantener submenús dentro de menús y productos dentro de submenús en un orden administrado y persistente.',1
'El Subsistema PME permitirá que un producto exista en más de un submenú',0
"""El sistema RMS tendrá la apariencia de Windows XP y utilizará una GUI en el futuro, lo que hará que su uso sea intuitivo"".",1
'El Sistema generará un documento de Ajuste de Cantidad de Inventario basado en los datos de ventas diarias del producto y las fórmulas del producto.',0
'El sistema generará un documento de ajuste de cantidad de inventario automáticamente cuando los datos diarios de ventas de productos estén disponibles.',0
"""El administrador podrá activar una tarjeta prepago a través de la sección de Administración en menos de 5 segundos"".",1
"""El cliente podrá comprobar el estado de su tarjeta prepago introduciendo el número PIN en menos de 5 segundos"".",1
"El sistema permitirá a los clientes registrarse en el sitio web como usuario de ""pago por uso"" en menos de cinco minutos.'",1
"El sistema permitirá a los clientes registrarse en el sitio web como usuario de ""suscriptor de películas ilimitado"" en menos de 10 minutos.",1
"""El sistema permitirá a los clientes existentes iniciar sesión en el sitio web con su dirección de correo electrónico y contraseña en menos de 5 segundos"".",1
'El sistema permitirá a los clientes cancelar su cuenta. El proceso no tardará más de 2 minutos. La base de datos marcará la cuenta como inactiva y el usuario no podrá iniciar sesión en el sitio web.,1
'El sistema permitirá al administrador desactivar la cuenta de un cliente en menos de 1 minuto. El cliente ya no podrá acceder al sitio web.',1
'El sistema permitirá al administrador agregar/eliminar películas en el sitio web en menos de 5 minutos. La información ingresada sobre la película se almacenará en la base de datos y ahora estará disponible en el sitio web.',1
"""El sistema permitirá al administrador agregar/eliminar categorías en el sitio web en menos de 5 minutos"".",1
'El sistema permitirá a Izogn Manager acceder a las estadísticas de ventas y uso en menos de 2 minutos.',1
"""El sistema permitirá a los administradores generar PIN prepagos únicos en menos de 2 minutos y generar un archivo Excel con los PIN generados"".",1
'El sitio web será atractivo para todos los públicos. El sitio web debe parecer divertido y los colores deben ser brillantes y vibrantes.',1
'El sitio web debería tener un aire africano pero no debería alienar a los no africanos. El sitio web debe utilizar animaciones en las páginas que describen los servicios para captar la atención de los usuarios y animarlos a registrarse.',1
"""El diseño del sitio web debe ser moderno, limpio y conciso"".",1
"""El producto debería poder ser utilizado por el 90% de los usuarios novatos en Internet"".",1
"""Los usuarios sólo deberían tener que navegar a través de un máximo de 4 páginas para crear una cuenta en el sitio web"".",1
"""Los usuarios deberían poder acceder a sus películas en streaming con menos de 2 clics después de iniciar sesión en el sitio web"".",1
"""Una encuesta anónima mostrará que el 70% de los clientes se sienten cómodos comprando películas en streaming después de dos semanas de uso del sitio web"".",1
"""Una encuesta anónima mostrará que el 95% de los clientes se sienten cómodos usando y comprando tarjetas prepago después de un mes de usar el sistema"".",1
El producto conservará las preferencias de compra y la información del cliente.,1
'El producto será fácil para los clientes con conocimientos novatos en Internet para comprar y ver películas en streaming. Los clientes deberían poder comprar y ver una película predeterminada en menos de 3 minutos.',1
"""El producto utilizará símbolos y palabras que sean naturalmente comprensibles para los usuarios familiarizados con los sitios web"".",1
"""El sitio web utilizará las convenciones estándar de Internet al interactuar con el usuario"".",1
"""Cualquier interfaz entre un usuario y el sistema automatizado tendrá un tiempo de respuesta máximo de 5 segundos, a menos que se indique una excepción a continuación"".",1
"""Al comprar una película en streaming o una tarjeta prepaga mediante tarjeta de crédito, el tiempo de procesamiento debe tener un tiempo de respuesta máximo de 15 segundos"".",1
"Al transmitir una película, el tiempo de almacenamiento en búfer no debe exceder los 10 segundos (más cualquier latencia en la conexión del usuario).",1
"Mientras se transmite una película, el almacenamiento en búfer solo debe ocurrir si hay latencia en la conexión del usuario.",1
'Toda la información de la tarjeta de crédito estará protegida en el servidor y solo podrán acceder a ella los administradores autorizados de Izogn. La información se cifrará en la base de datos.',1
"«El sitio web estará disponible para su uso las 24 horas del día, los 365 días del año.»",1
"""El sitio web alcanzará un tiempo de funcionamiento del 99,5%"".",1
"""Todas las películas se transmitirán a pedido en cualquier momento del día"".",1
"""El sitio web seguirá funcionando si el servidor de streaming deja de funcionar"".",1
"""El sitio web seguirá funcionando si la pasarela de pago deja de funcionar.""",1
"""El servidor de streaming admitirá 50 conexiones de streaming simultáneas"".",1
'El servidor de streaming admitirá un máximo de 700 películas; Se pueden agregar nuevos servidores para admitir más películas.,1
"""El servidor admitirá un máximo de 1.000 usuarios simultáneos"".",1
"""El sitio web deberá poder atender a 100.000 clientes.""",1
«Se espera que el producto funcione dentro del presupuesto máximo de mantenimiento durante un mínimo de dos años.»,1
'Se podrá acceder a todos los aspectos del sitio web mediante un navegador web a través de Internet.',1
"""El mismo hardware que soporta el sitio web actual se utilizará para soportar el nuevo sistema"".",1
'Debemos poder interactuar con los siguientes navegadores: IE 5.X 6.0 Netscape 6.x 7.x 8.x y Firefox 1.0.',1
"""El sitio web debe interactuar con la API CyberSource para procesar transacciones con tarjeta de crédito"".",1
'El sitio web debe estar totalmente operativo con MSN TV2.',1
"""Las películas se codificarán y transmitirán mediante Windows Media Player 9.0"".",1
"""Las películas se codificarán para transmisiones de 56k y 256k"".",1
"""Las actualizaciones promocionales del sitio web deberían tardar un día en actualizarse"".",1
'El administrador de Izogn debe poder actualizar los listados de categorías en el sitio web en 2 minutos.',1
'El administrador de Izogn debe poder agregar nuevos productos al sitio web en 2 minutos.',1
"""El sistema proporcionará un número gratuito 800 las 24 horas para brindar asistencia a sus clientes"".",1
"""El sitio web proporcionará una sección de ayuda con respuestas y soluciones a problemas comunes"".",0
"""El personal de Velkat estará disponible para soporte telefónico entre las 7 am y las 7 pm de lunes a viernes para brindar soporte técnico a los administradores de Izogn"".",1
'El producto deberá poder instalarse en el entorno especificado en el plazo de 1 día laborable.',1
"""Solo los clientes registrados pueden comprar películas en streaming"".",1
"""Un cliente solo puede transmitir una película si la compró y se encuentra dentro del período de visualización de 2 días"".",1
"""Sólo el personal autorizado puede acceder a los registros de clientes en la base de datos"".",1
"""Sólo los administradores pueden activar una tarjeta prepago.""",1
'Sólo el personal autorizado puede acceder a la información de ventas.',1
"""El sitio web evitará que sus datos se corrompan cuando se introduzcan datos incorrectos.""",1
"""El sitio web se protegerá contra abusos intencionados y notificará al administrador en todo caso"".",1
"""Se ejecutarán secuencias de comandos de integridad de datos semanalmente para verificar la integridad de la base de datos"".",1
"""El sitio web informará a sus usuarios de sus prácticas de información antes de recopilar datos sobre ellos a través de una Política de Privacidad accesible en todas las páginas del sitio web"".",1
«El sistema comunicará a los clientes los cambios en su política de información.»,0
El sistema revelará información privada únicamente de conformidad con la política de información de la organización.',1
"""Toda la información del cliente se almacenará en una base de datos segura a la que sólo podrá acceder el personal autorizado"".",1
"""Toda la información de la tarjeta de crédito se cifrará en la base de datos"".",1
"""El servidor de streaming tendrá un software antivirus para evitar la infección de virus maliciosos"".",1
"""El sitio web debería atender a todas las tribus de Nigeria"".",1
"""El sitio web no será ofensivo para grupos religiosos o étnicos"".",1
"""El sitio web debería atraer a todos los africanos, no sólo a los nigerianos"".",1
"""El sitio web debería utilizar Flash para proporcionar animación en la página de inicio"".",1
"""IzognMovies deberá cumplir con los requisitos de licencia establecidos por las organizaciones apropiadas para poder transmitir películas africanas"".",1
'El sitio web cumplirá con los estándares del W3C.',1
'El código PHP cumplirá con los estándares PEAR.',1
"""El sitio web permitirá a los clientes buscar películas por actor o director"".",0
"'Al ver los detalles de una película, el sitio web mostrará la descripción de la película, el actor y el director ingresados ​​por el administrador.'",0
"""El sitio web deberá solicitar y autorizar el pago con tarjeta de crédito antes de permitir que un usuario transmita una película"".",0
"""Podrá transmitir la película comprada a través de Windows Media Player hasta 2 días después de la fecha de compra"".",0
"""El sitio web permitirá a los clientes buscar películas según las categorías ingresadas por el administrador de izogn"".",0
"""El sitio web permitirá a los clientes ver reseñas de películas seleccionadas hechas por otros clientes"".",0
"""El sitio web permitirá a los clientes agregar su propia reseña de una película seleccionada"".",0
"""El sitio web permitirá al administrador de Izogn aprobar una reseña publicada por un cliente"".",0
'El sistema permitirá a los clientes pagar una película en streaming con una tarjeta prepago.',0
"""El sitio web permitirá a los clientes comprar tarjetas prepagas con un valor de $5, $10 o $20, ya sea con tarjeta de crédito o con la opción de pago por correo"".",0
"""El sistema actualizará automáticamente la página principal del sitio web todos los viernes y mostrará las 4 últimas películas que se han agregado al sitio web"".",0
"'El sistema permitirá a los usuarios actualizar su información de facturación y contacto a través de la sección ""Mi cuenta"" del sitio web.'",0
«Las tarjetas prepago se distribuirán por correo electrónico o mediante una tarjeta impresa en papel.»,0
"""Las películas solo se pueden transmitir si el cliente ha comprado una película y se encuentra dentro del período de dos días para transmitirla"".",0
"""El sitio web debe poder soportar períodos de prueba gratuitos con varios parámetros establecidos por Izogn Manager"".",0
"""Todas las ventas de películas en streaming se registrarán en la base de datos y el administrador podrá acceder a ellas"".",1
"""Toda la información del cliente registrado se almacenará y mantendrá en la base de datos incluso después de que el cliente cancele su cuenta"".",0
"""Las estadísticas de uso diario deben ser registradas y accesibles por el administrador"".",1
"""El propietario tendrá acceso gratuito a todas las películas en streaming"".",1
'El tiempo total del ciclo de clientes potenciales debe completarse en 5 minutos para el 90 % del volumen de clientes potenciales entre el horario comercial de 8 a. m. CST a 8 p. m. CST; luego 3 minutos para el 99% del volumen de clientes potenciales fuera del horario comercial.',1
"""Ninguna evaluación de clientes potenciales se completará en un período de tiempo superior a 25 segundos para el 97% de todos los clientes potenciales procesados"".",1
"'Para clientes potenciales que se procesan durante más de 25 segundos, el sistema registrará el evento y la duración'",0
"""El proceso debe ajustarse a las condiciones de tiempo de procesamiento establecidas por el proceso de Asignación automática de representantes en el que se asigna un cliente potencial dentro de los 3 minutos del ciclo de vida total"".",1
"""El proceso de lavado de plomo funcionará dentro de la estructura de servicios web físicos establecida"".",1
"""El proceso de lavado debe utilizar un formato de datos neutral y no vinculante, como xml, al recibir y procesar datos de clientes potenciales"".",1
"""Los informes de defectos estarán disponibles para las unidades técnicas las 24 horas del día, los 7 días de la semana"".",1
'Los parámetros de lavado se actualizarán durante las horas de mantenimiento programadas.',1
'El proveedor verificará el cliente potencial no válido.',0
'El proveedor presentará un registro de validación de crédito que se aplicará al sistema de facturación empresarial.',0
"""Si un cliente potencial obtiene una puntuación alta, el sistema proporcionará los datos del cliente potencial y la puntuación al sistema empresarial"".",0
'La función de lavado de clientes potenciales validará todos los clientes potenciales recibidos por el servicio web para obtener datos válidos',0
"""La función de lavado de clientes potenciales insertará todos los clientes potenciales capturados por el servicio web"".",0
"""Si la puntuación de los clientes potenciales se sitúa dentro de la puntuación media alta, la funcionalidad ARA la procesará"".",0
"""Si la puntuación de los clientes potenciales se sitúa dentro del promedio medio, un coordinador de inscripción la configurará para verificación manual a través del sistema eleads"".",0
"'Si la puntuación de los clientes potenciales cae dentro del promedio bajo, se devolverá al proveedor proveedor'",0
"""La función de lavado de clientes potenciales recopilará información de puntuación académica y de contacto para obtener una puntuación total"".",0
"""La función de lavado de clientes potenciales utilizará los parámetros proporcionados por las empresas y las escuelas para calificar parte del cliente potencial"".",0
"""La función de lavado de clientes potenciales devolverá los datos del cliente potencial proporcionados al proveedor junto con el motivo del rechazo"".",0
"""La función de lavado de clientes potenciales tendrá una interfaz en la que se podrán mantener los parámetros de los datos de los clientes potenciales"".",0
"""La función de lavado de clientes potenciales verificará la autenticación de los usuarios y sus derechos para realizar actualizaciones de parámetros"".",0
"""La función de lavado de clientes potenciales almacenará cualquier posible duplicado de clientes potenciales devuelto por el sistema empresarial"".",0
"""Antes de enviar el cliente potencial al sistema empresarial, la función de lavado de clientes potenciales asignará el cliente potencial a un representante de admisiones"".",0
"""La funcionalidad de lavado de clientes potenciales recibirá una lista periódica de representantes disponibles del sistema empresarial"".",0
"""El producto deberá simular el aspecto de los barcos en el mar.""",1
"""El producto deberá mostrar las cuadrículas dentro de un círculo como una vista desde un periscopio"".",1
«El producto mostrará cada tipo de barco en una cuadrícula utilizando una imagen del tipo específico de barco.»,1
"""Cuando el jugador atacante realice un tiro, el producto simulará el sonido de un barco en el mar"".",1
"«Cuando un disparo se marque como fallido, el producto simulará el sonido de un disparo que falla en el objetivo.»",1
"«Cuando un disparo se marque como un impacto, el producto simulará el sonido de un disparo que alcanza su objetivo.»",1
"""Cuando se hunde un barco, el producto simulará el sonido de un barco que se hunde.""",1
"«El producto estará disponible las 24 horas del día, los siete días de la semana.»",1
"""El producto podrá gestionar un gran número de juegos simultáneamente"".",1
'El tiempo de respuesta deberá ser lo suficientemente rápido para mantener el flujo del juego. El tiempo de respuesta no será superior a 2 segundos para el 95 % de las respuestas ni superior al 4 % para el resto de respuestas.».,1
«El producto protegerá la identidad de los jugadores. El producto no proporcionará a los jugadores acceso a información que pueda revelar la identidad de otro jugador.».,1
«El producto será intuitivo y se explicará por sí mismo. Nueve de cada diez usuarios podrán completar con éxito un juego sin entrenamiento.',1
"«El producto estará disponible para jugadores que entiendan inglés, español y francés. El producto permitirá al usuario seleccionar el idioma al acceder al producto.'",1
"""El producto no proporcionará a los jugadores acceso a información que pueda revelar la identidad de otro jugador""",1
"""El producto mantendrá una lista de jugadores.""",0
"""El producto permitirá al usuario identificarse como jugador.""",0
"""Una vez iniciado un juego, el producto hará que los jugadores asignados al juego no estén disponibles para su selección de la lista de jugadores"".",0
"""El producto permitirá al usuario eliminarse de la lista de jugadores en cualquier momento"".",0
"""El producto hará que los jugadores inactivos no estén disponibles para su selección de la lista de jugadores"".",0
"""El producto eliminará de la lista de jugadores a los jugadores que hayan estado inactivos durante 24 horas"".",0
"""El producto permitirá a un jugador iniciar un juego seleccionando otro jugador disponible de la lista de jugadores"".",0
"""Una vez que se inicia un juego, el producto mostrará una cuadrícula defensiva a cada jugador"".",0
"""Una vez que se inicia un juego, el producto mostrará una cuadrícula ofensiva a cada jugador"".",0
"""El producto impedirá que un jugador vea las cuadrículas ofensivas o defensivas del otro jugador"".",0
"""Una vez que se inicia un juego, el producto permitirá a cada jugador colocar sus 5 barcos en sus respectivas cuadrículas defensivas"".",0
"""El producto permitirá al jugador colocar barcos horizontalmente en su cuadrícula"".",0
"""El producto permitirá al jugador posicionar los barcos verticalmente en su cuadrícula"".",0
"""El producto permitirá al jugador colocar barcos en diagonal en su cuadrícula""",0
"""El producto evitará que el jugador superponga barcos en su cuadrícula"".",0
"""Cuando ambos jugadores hayan colocado sus 5 barcos en sus cuadrículas defensivas, el producto definirá el estado de cada jugador para el primer turno"".",0
"""Para cada turno, el producto identificará a un jugador en estado ofensivo y a otro en estado defensivo"".",0
"""El producto mantendrá el estado de cada jugador durante un turno, ya sea ofensivo o defensivo"".",0
"«Al comienzo de cada turno, el producto notificará a cada jugador su estado.»",0
"""Para cada turno, el producto permitirá al jugador ofensivo definir un tiro"".",0
"""Para cada tiro, el producto examinará la cuadrícula defensiva del jugador defensivo para determinar si el tiro fue un acierto o un error"".",0
"""Para cada tiro, el producto notificará a los jugadores si el tiro fue acertado o fallido.""",0
"""Para cada tiro, el producto marcará el tiro como acertado o fallido en la cuadrícula defensiva del jugador defensivo"".",0
"""Para cada tiro, el producto marcará el tiro como acertado o fallido en la cuadrícula ofensiva del jugador ofensivo"".",0
"""Cuando el impacto resulte en el hundimiento de un barco, el producto notificará a los jugadores que el barco se hundió"".",0
"""Cuando el impacto da como resultado el hundimiento de un barco, el producto marcará el barco como hundido en la cuadrícula defensiva del jugador defensivo"".",0
"""Cuando el impacto resulte en el hundimiento de un barco, el producto indicará el tipo de barco hundido en la cuadrícula defensiva del jugador defensivo"".",0
"""Cuando el impacto resulta en el hundimiento de un barco, el producto marcará el barco como hundido en la cuadrícula ofensiva del jugador atacante"".",0
