text,label
'El Sistema permitirá la generación bajo demanda de todos los documentos de Ajuste de Cantidad de Inventario desde cierto momento.',0
"""El producto podrá instalarse en cualquier entorno operativo en un plazo de dos días"".",1
'El usuario deberá seleccionar guardar las calificaciones del centro de reparación preferido.',0
"""Una clase clínica deberá especificar el nombre del curso, los requisitos de la sala de conferencias, las necesidades del sitio clínico, las necesidades del instructor y las necesidades del instructor del laboratorio clínico"".",0
'El Sistema de Controversias debe ser accesible tanto para usuarios internos como externos.',1
"""Todas las solicitudes de cartas deben formatearse de acuerdo con las pautas especificadas por el sistema Print Letter Utility"".",1
"""El sitio web se protegerá contra abusos intencionados y notificará al administrador en todo caso"".",1
"""El sistema estará disponible para su uso entre las 8:00 y las 18:00 horas"".",1
«Se espera que el producto funcione dentro del presupuesto máximo de mantenimiento durante un mínimo de dos años.»,1
"""La aplicación de Disputas garantizará que sólo los usuarios autorizados puedan iniciar sesión en la aplicación"".",1
'El agente inmobiliario será notificado de las citas de nuevos clientes después de la sincronización automática con el sistema de la oficina',0
"""El sistema WCS tendrá la capacidad de conectar otras bases de datos WCS designadas que actualmente no están incluidas en el sistema"".",1
'El sistema mostrará los Eventos en un gráfico por tiempo.',0
"""El sitio web debería utilizar Flash para proporcionar animación en la página de inicio"".",1
«El sistema generará un informe de auditoría basado en las piezas recicladas disponibles y la estimación de colisiones.»,0
"""El producto no proporcionará a los jugadores acceso a información que pueda revelar la identidad de otro jugador""",1
'El sistema podrá llamar al vendedor o comprador para programar una cita',0
"""El producto tendrá capacidades de auditoría. El producto almacenará mensajes durante un mínimo de un año con fines de auditoría y seguimiento de transacciones"".",1
"""Las instalaciones y actualizaciones de productos serán manejadas por el equipo de tecnología de middleware dentro de los plazos de lanzamiento establecidos"".",1
"'El producto estará disponible para su uso las 24 horas del día, los 365 días del año'",1
'El sistema permitirá a Izogn Manager acceder a las estadísticas de ventas y uso en menos de 2 minutos.',1
"""La función de lavado de clientes potenciales recopilará información de puntuación académica y de contacto para obtener una puntuación total"".",0
El producto deberá garantizar que solo los supervisores puedan ingresar al horario de una persona que llama. El producto debe garantizar que los supervisores puedan acceder a anunciar franjas horarias vacías.,1
'El Sistema mantendrá una seguridad constante. Cualquier cambio en las contraseñas y/o permisos de los usuarios debería tener efecto en todas las partes del Sistema.',1
"""Antes de enviar el cliente potencial al sistema empresarial, la función de lavado de clientes potenciales asignará el cliente potencial a un representante de admisiones"".",0
"""El producto estará disponible para su concesión como licencia para un servidor, dos o cinco servidores o para cinco o más servidores"".",1
'El producto registrará diferentes tipos de reuniones.',0
"""El 100% de los representantes de servicios comerciales deberán poder realizar con éxito una acción de seguimiento en un caso de disputa en el primer encuentro después de completar el curso de capacitación"".",1
El producto pondrá fin a una partida cuando un impacto del jugador ofensivo tenga como resultado el hundimiento del último de los barcos del jugador defensivo que no hubiera sido previamente marcado como hundido.».,0
«El sistema dispondrá de controles básicos de integridad de los datos para reducir la posibilidad de que se introduzcan datos incorrectos o no válidos.»,1
"""El subsistema IQA tendrá en cuenta el estado actual del inventario y ajustará el inventario de ingredientes sustitutivos en consecuencia"".",0
"""El producto actualizará las salas de conferencias existentes"".",0
"""El sistema RMS tendrá la apariencia de Windows XP y utilizará una GUI en el futuro, lo que hará que su uso sea intuitivo"".",1
'El producto deberá cumplir con el esquema de color corporativo',1
'El producto debe diseñarse utilizando patrones de diseño y las mejores prácticas de codificación. El 90% de los desarrolladores de software de mantenimiento pueden integrar nuevas funciones en el producto en 2 días hábiles.',1
El producto deberá garantizar que los datos de la base de datos correspondan a los datos introducidos por el usuario. Cada reserva de sala de conferencias en el sistema contendrá la misma información ingresada por el usuario.',1
'El mantenimiento del producto se realizará dentro de las ventanas de mantenimiento corporativas establecidas.',1
El producto debe ser altamente configurable para su uso con varios sistemas de gestión de bases de datos para los usuarios finales. El 80% de los usuarios finales pueden integrar nuevos sistemas de gestión de bases de datos con el producto sin cambiar el código de software del producto.',1
El cliente podrá integrar fácilmente nuevos mapas de construcción con el producto durante todo el ciclo de vida del producto. La integración de nuevos mapas con el producto será posible con poco o ningún apoyo del personal de soporte del producto.',1
"'El Sistema de Disputas brindará al usuario la posibilidad de crear o iniciar una solicitud de recuperación de boletos. Como parte del proceso de creación de recuperación de boletos, el sistema debe solicitar al usuario que ingrese toda la información requerida para crear la solicitud de recuperación de boletos. La solicitud de recuperación de boleto es un documento que se envía al comerciante consultando la validez de una transacción.'",0
"""Las calificaciones actuales del centro de reparación se mostrarán al usuario"".",0
"""El usuario deberá seleccionar ver las calificaciones de las instalaciones de reparación preferidas"".",0
El sistema revelará información privada únicamente de conformidad con la política de información de la organización.',1
La aplicación Disputas interactuará con el Sistema de facturación y publicación de titulares de tarjetas. Esto permitirá que la aplicación Disputas solicite ajustes a las cuentas del titular de la tarjeta y del comerciante. Todas las solicitudes de ajuste deben enviarse al Sistema de facturación y publicación de titulares de tarjetas.',1
'El sistema se utilizará dentro de las especificaciones definidas por los ordenadores utilizados por los administradores del programa/miembros del personal de enfermería.',1
"""El Sistema de Disputas debe brindar al usuario la capacidad de iniciar un único caso de disputa sobre múltiples transacciones que pertenecen a un solo comerciante"".",0
"""La aplicación Disputas garantizará que sólo los usuarios con el nivel de acceso adecuado puedan iniciar solicitudes de disputa"".",1
'El 1/4 superior de la tabla contendrá eventos que ocurrirán secuencialmente.',1
'Se espera que el sistema administre el plan de estudios del programa de enfermería y la programación de clases/clínica durante un mínimo de cinco años.',1
"""El Sistema de Disputas debe impedir que los usuarios accedan a casos de disputas que no pertenezcan a su base de titulares de tarjetas"".",1
"""Cuando se hunde un barco, el producto simulará el sonido de un barco que se hunde.""",1
'El producto alcanzará un tiempo de actividad del 98%. El producto no deberá fallar más del 2% del tiempo disponible en línea.',1
'El producto se utilizará en entornos de oficina.',1
"""Cualquier caso de disputa que haya estado cerrado durante más de 6 meses debe eliminarse de la base de datos de disputas en línea"".",0
'El sistema generará un documento de ajuste de cantidad de inventario automáticamente cuando los datos diarios de ventas de productos estén disponibles.',0
«El 98% de los puestos de trabajo de los usuarios deberán cumplir los requisitos mínimos de software previo a su implantación: Microsoft Internet Explorer 5.0. Microsoft .NET Framework 1.1. Controles web de Microsoft Internet Explorer,1
"'El Sistema de Disputas debe proporcionar una confirmación al usuario al crear una solicitud de recuperación de boletos que contenga la siguiente información; el número del caso de disputa, el tipo de recuperación solicitada (copia original o portafolio) y la fecha de vencimiento de la respuesta del comerciante.'",0
'El producto deberá poder eliminar el equipamiento de la sala.',0
"""Cuando finaliza un juego, el producto notificará a los jugadores que el juego ha finalizado.""",0
"""El sistema permitirá que un administrador del programa o un miembro del personal de enfermería elimine a un estudiante de una sección de laboratorio clínico"".",0
"""El sistema podrá mostrar un resumen imprimible del registro del sistema"".",0
'El producto deberá cumplir con el Marco de la Guía de Desarrollo de Aplicaciones de la Ciudad de Chicago. El Marco de Desarrollo de Aplicaciones proporcionará una interfaz gráfica de usuario estructurada.',1
"""Las películas se codificarán y transmitirán mediante Windows Media Player 9.0"".",1
"""El producto deberá ser robusto y con tolerancia a fallos. El producto deberá tener tolerancia a fallos mediante el uso de técnicas de recuperación, transacciones compensatorias y enrutamiento para evitar fallos"".",1
'El sistema interactuará con el servidor maestro de estudiantes.',1
"""El producto eliminará de la lista de jugadores a los jugadores que hayan estado inactivos durante 24 horas"".",0
'El Sistema de Disputas evitará la creación de solicitudes de disputa duplicadas el 100% del tiempo.',1
«El sistema permitirá modificar la visualización.»,0
"""El producto hará que los jugadores inactivos no estén disponibles para su selección de la lista de jugadores"".",0
"""Sólo los usuarios con acceso a Actualización deben poder iniciar solicitudes de disputa"".",1
"""El sistema notificará a las partes afectadas cuando se produzcan cambios que afecten a las clases, incluidos, entre otros, cancelaciones de clases, cambios en los detalles de la sección de clases y cambios en las ofertas de clases para un trimestre determinado"".",0
'Se espera que el producto se integre con múltiples sistemas de gestión de bases de datos. El producto funcionará con Oracle SQL Server DB2 MySQL HSQL y MS Access.',1
'Los administradores del programa/miembros del personal de enfermería podrán cancelar una sección de laboratorio clínico sólo si no hay estudiantes registrados para esa sección de laboratorio clínico.',0
'El producto almacenará nuevas salas de conferencias.',0
«El perito no aplicará piezas recicladas a la estimación de colisión si no se devuelven piezas disponibles.»,0
"'Los cambios en las fórmulas de ingresos y gastos deben aplicarse al sistema RFS cada año antes de que comience el proceso presupuestario. Las fórmulas de ingresos y gastos se actualizarán dentro de una semana de su recepción, después de lo cual se asignarán dos semanas para probar los cálculos presupuestarios que realizarán conjuntamente el equipo de desarrollo del proyecto y PCG Finance.'",1
'El producto deberá notificar al personal del edificio sobre las solicitudes de transporte de equipos.',0
"""El sistema actualizará la pantalla cada 60 segundos"".",1
"""El sitio web permitirá a los clientes agregar su propia reseña de una película seleccionada"".",0
"""El sistema ayudará al usuario a evitar cometer errores al programar clases y clínicas para los estudiantes de enfermería"".",1
"""El Sistema de Disputas debe permitir a los usuarios seleccionar transacciones discutibles (según la antigüedad de la transacción) desde una interfaz de usuario e iniciar una disputa (solicitud de recuperación de boleto o notificación de devolución de cargo) sobre la transacción seleccionada"".",0
"""El producto permitirá al usuario guardar los resultados de la búsqueda de propiedades"".",0
"""El producto permitirá al jugador colocar barcos en diagonal en su cuadrícula""",0
"La apariencia del producto deberá poder incorporar aspectos de la organización del cliente, como el logotipo, la marca y la identidad.",1
'El producto deberá cumplir con las normas de seguros relativas al procesamiento de reclamaciones.',1
Sólo los usuarios autorizados tendrán acceso a la información personal de los estudiantes.',1
«La aplicación de Disputas interactuará con la base de datos de información de titulares de tarjetas. La base de datos de información del titular de la tarjeta proporciona información detallada con respecto a un titular de la tarjeta. Toda la información detallada del titular de la tarjeta debe obtenerse de la base de datos de información del titular de la tarjeta.,1
"""El sistema podrá realizar copias de seguridad automáticas de los datos comerciales y restaurarlos cuando sea necesario"".",1
«El producto deberá registrar el estado de transporte del equipo reservado.»,0
"""El sistema se construirá de manera que sea lo más seguro posible contra interferencias maliciosas"".",1
"""Toda la información del cliente se almacenará en una base de datos segura a la que sólo podrá acceder el personal autorizado"".",1
"""IzognMovies deberá cumplir con los requisitos de licencia establecidos por las organizaciones apropiadas para poder transmitir películas africanas"".",1
"""El 100% de los titulares de tarjetas y representantes de servicios comerciales utilizarán la aplicación Disputas con regularidad después de un curso de formación de dos días"".",1
"«El sitio web estará disponible para su uso las 24 horas del día, los 365 días del año.»",1
'Solo el administrador del sistema podrá restablecer una cuenta de inicio de sesión de usuario revocada',1
"""El sistema notificará a las partes afectadas cuando se produzcan cambios que afecten a las clínicas, incluidos, entre otros, cambios en la capacidad de las secciones clínicas y cancelaciones de secciones clínicas"".",0
"'Los administradores del programa/miembros del personal de enfermería tendrán la capacidad de modificar la información relacionada con las cohortes, incluido el identificador de la cohorte, el programa de estudio, la secuencia preferida de clases y los trimestres en los que una cohorte tomará clases específicas.'",0
"""El sistema permitirá a los clientes existentes iniciar sesión en el sitio web con su dirección de correo electrónico y contraseña en menos de 5 segundos"".",1
"'El Sistema de Disputas debe proporcionar la funcionalidad de Búsqueda. El método de búsqueda debe incluir la capacidad de buscar por (1) el número de caso de disputa (2) el número de cuenta del comerciante (3) el número de cuenta del titular de la tarjeta y (4) el número del emisor. Además de los criterios anteriores, la funcionalidad de búsqueda debe permitir al usuario limitar los resultados de la búsqueda por un rango de fechas, el tipo de disputa (solicitud de recuperación de boleto o notificación de devolución de cargo), el estado del caso (abierto, cerrado o todos) y el código de motivo de la disputa.'",0
"«Cuando finalice un juego, el producto permitirá a cada jugador identificarse como jugador disponible en la lista de jugadores.»",0
El sistema interactuará con el servidor central de CampusConnect.,1
"'La aplicación Disputas estará disponible las 24 horas del día, los 7 días de la semana, los 365 días del año, con excepción de los siguientes períodos de mantenimiento programados. Lunes – Sábado 3:00 a. m. a 4:00 a. m. EST Domingo 1:00 a. m. a 5:00 a. m. EST",1
"""El sistema será intuitivo y se explicará por sí mismo"".",1
'El producto debe poder interactuar con varios sistemas de gestión de bases de datos. El producto se comunicará satisfactoriamente con el sistema de gestión de bases de datos en el 100 % de todas las transacciones.».,1
«El informe de auditoría incluirá el número total de piezas recicladas utilizadas en el presupuesto.»,0
«La búsqueda de piezas recicladas no durará más de quince segundos. Los resultados de la búsqueda se obtendrán en menos de quince segundos.,1
'El servidor de streaming admitirá un máximo de 700 películas; Se pueden agregar nuevos servidores para admitir más películas.,1
La respuesta deberá ser lo suficientemente rápida como para no interrumpir el flujo de pensamiento del usuario. El 90% de las tareas se completarán en 5 segundos. El 98% de las tareas se completarán en 8 segundos.',1
"""Cuando el impacto resulte en el hundimiento de un barco, el producto notificará a los jugadores que el barco se hundió"".",0
'El producto será fácil de aprender para los ajustadores y estimadores de colisiones. El producto se aprenderá con dos días de formación in situ.,1
'El usuario podrá descargar citas e información de contacto de los clientes',0
"El sistema notificará a las partes afectadas cuando se produzcan cambios que afecten a estudiantes específicos, incluidos, entre otros, el cambio del estado de un estudiante de tiempo completo a tiempo parcial y el traslado de un estudiante a una sección clínica diferente.",0
"""El sitio web debería atraer a todos los africanos, no sólo a los nigerianos"".",1
Los informes deben ser fáciles de generar. Los informes deben generarse con un solo clic y exportarse con un solo clic (después de seleccionar el informe)',1
'La aplicación Disputas interactuará con la aplicación Cartas. Esto permitirá que la aplicación de Disputas solicite cartas como parte del proceso de inicio y seguimiento de la disputa. Todas las solicitudes de cartas deben enviarse a la aplicación Print Letter Utility.',1
"""Sólo los administradores pueden activar una tarjeta prepago.""",1
'El proveedor verificará el cliente potencial no válido.',0
"""Los miembros del personal deberán poder completar una serie de tareas de manera oportuna"".",1
"El sistema permitirá a los clientes registrarse en el sitio web como usuario de ""suscriptor de películas ilimitado"" en menos de 10 minutos.",1
'Todas las actualizaciones de archivos de datos o bases de datos deben iniciarse desde el Sistema de Disputas.',0
'El Sistema permitirá que un mínimo de 6 usuarios trabajen al mismo tiempo.',1
"""Toda la información de la tarjeta de crédito se cifrará en la base de datos"".",1
El Sistema de Disputas generará un Informe de Usuario que detallará los nuevos usuarios que se hayan agregado y cualquier cambio en el nivel de acceso de un usuario existente. El informe será revisado con fines de auditoría.',0
«El producto evitará que se introduzcan datos incorrectos en sus datos.»,1
'Los 3/4 inferiores de la tabla contendrán los eventos que ocurren de acuerdo con su relevancia en el momento actual.',1
"'Si se proyectan, los datos deben ser legibles. En una pantalla de proyección de 10x10, el 90% de los espectadores deben poder leer los datos del evento/actividad desde una distancia de visualización de 30'.",1
"""Para cada clase dentro de una secuencia para una cohorte, los administradores del programa y los miembros del personal de enfermería podrán especificar qué trimestre se ofrecerá esa clase"".",0
"""Los administradores del programa y los miembros del personal de enfermería podrán agregar una lista de estudiantes a una cohorte"".",0
'Criterio de idoneidad: la Dra. Susan Poslusny y Karen Sysol son las únicas personas que tendrán acceso a la programación de la sección final de clases para el sistema que interactúa con CampusConnect.',1
'Debemos poder interactuar con los siguientes navegadores: IE 5.X 6.0 Netscape 6.x 7.x 8.x y Firefox 1.0.',1
"""El liquidador podrá anular el servicio de reparación preferido en la asignación de presupuesto"".",0
"""Para cada tiro, el producto examinará la cuadrícula defensiva del jugador defensivo para determinar si el tiro fue un acierto o un error"".",0
"""El producto debe ser instalado por un agente inmobiliario no capacitado sin recurrir a instrucciones impresas por separado.""",1
"""El producto permitirá al usuario identificarse como jugador.""",0
'El Sistema no requerirá licencias adicionales de terceros que generen regalías.',1
'El sistema debe utilizar una interfaz de apuntar y hacer clic. El 100% de todas las funciones de selección y navegación deben poder activarse/seleccionarse mediante un mouse o un teclado.,1
'El producto aumentará la productividad de los estimadores de colisiones. El 80% de los estimadores de colisiones aceptarán que su productividad ha aumentado dentro de 1 mes de usar el producto.,1
«El sistema podrá visualizarse en cualquier ordenador de trabajo que pueda tener un usuario de CCR. La interfaz del sistema deberá formatearse para mostrar una resolución de 800 por 600 píxeles.».,1
"""Una vez que se inicia un juego, el producto mostrará una cuadrícula defensiva a cada jugador"".",0
"'Los administradores del programa/miembros del personal de enfermería tendrán la capacidad de modificar la información relacionada con un sitio clínico, incluido el nombre del sitio clínico, la información de contacto de la persona de contacto del sitio y la dirección.'",0
"'Todos los cambios, actualizaciones y adiciones al sistema WCS se actualizarán en las Guías para desarrolladores y usuarios de WCS. Cada cambio debe reflejarse en la documentación del sistema WCS.",1
'El sitio web debe estar totalmente operativo con MSN TV2.',1
"""El Sistema de Disputas debe ofrecer la posibilidad de ver los casos de disputas existentes"".",0
"""El sistema interactuará con el servidor central de la facultad"".",1
'El agente inmobiliario podrá recuperar un mapa que muestre la ubicación de las propiedades en un área específica',0
"""El sitio web debe poder soportar períodos de prueba gratuitos con varios parámetros establecidos por Izogn Manager"".",0
"""El producto impedirá que un jugador vea las cuadrículas ofensivas o defensivas del otro jugador"".",0
"En una conexión de 56k, el tiempo de respuesta del sistema para todas las operaciones no debe ser superior a 6 segundos el 90% del tiempo.'",1
'El sistema será fácil de utilizar por los administradores del programa/miembros del personal de enfermería.',1
"""Cuando el impacto resulta en el hundimiento de un barco, el producto marcará el barco como hundido en la cuadrícula ofensiva del jugador atacante"".",0
"'Si se proyectan, los datos deben ser comprensibles. En una pantalla de proyección de 10x10, el 90% de los espectadores deben poder determinar que eventos o actividades están ocurriendo en el momento actual desde una distancia de visualización de 100'.",1
«El producto registrará las entradas a las reuniones.»,0
"'El informe de clases necesarias incluirá (pero no se limitará a) las clases que se ofrecerán, la cantidad de secciones necesarias, la cantidad de laboratorios necesarios y los tipos de salas necesarias.'",0
"«El producto estará disponible las 24 horas del día, los siete días de la semana.»",1
«El sistema conservará las piezas recicladas disponibles y los proveedores devueltos tras la búsqueda.»,0
"'De cada 1.000 accesos al sistema, el sistema está disponible 999 veces.'",1
'La solicitud de Disputas debe cumplir con los requisitos legales especificados por el Reglamento E y el Reglamento Z que rigen el procesamiento de disputas de tarjetas de crédito.',1
"Los usuarios podrán acceder a las páginas ""agregar"", eliminar"" e ""intercambiar jugadores"" con un solo clic desde la página del propietario del equipo"".",1
"""El proceso de lavado de plomo funcionará dentro de la estructura de servicios web físicos establecida"".",1
'El producto deberá cumplir con las pautas corporativas de interfaz de usuario',1
«Las clasificaciones incluirán categorías para el intento de uso de piezas recicladas y el uso real de piezas recicladas»,0
'Los administradores del programa/miembros del personal de enfermería podrán crear un nuevo programa de estudios.',0
'El Subsistema PME permitirá mantener submenús dentro de menús y productos dentro de submenús en un orden administrado y persistente.',1
"""El producto funcionará con todas las plataformas. El producto se adaptará a cualquier tecnología nueva sin ningún cambio en su arquitectura"".",1
"«El usuario deberá poder utilizar el sistema sin instrucciones después de un breve período de tiempo. Después de un uso, el usuario debe comprender y recordar el 90% del uso y navegación del sistema.'",1
El sistema podrá mostrar un informe de las clases necesarias para un trimestre determinado para todas las cohortes de todos los programas para fines de planificación de los administradores del programa/miembros del personal de enfermería.',0
'El sistema permitirá a los clientes cancelar su cuenta. El proceso no tardará más de 2 minutos. La base de datos marcará la cuenta como inactiva y el usuario no podrá iniciar sesión en el sitio web.,1
'El sistema permitirá a un agente inmobiliario consultar información del MLS',0
"""El sitio web permitirá a los clientes comprar tarjetas prepagas con un valor de $5, $10 o $20, ya sea con tarjeta de crédito o con la opción de pago por correo"".",0
'Los datos que se muestran tanto en los nodos del gráfico como en las filas de la tabla son datos de resumen de MSEL',0
"""El sitio web permitirá a los clientes ver reseñas de películas seleccionadas hechas por otros clientes"".",0
El producto evitará la entrada de datos maliciosos. Los datos del producto y/o de los sistemas de hardware/software adyacentes permanecerán 100 % incorruptos cada vez que se introduzcan datos maliciosos en el producto.',1
'Las aplicaciones de disputas interactuarán con la base de datos de información comercial. La base de datos de información del comerciante proporciona información detallada con respecto al comerciante. Toda la información detallada sobre los comerciantes se obtendrá de la base de datos de información sobre comerciantes.».,1
"""Todos los usuarios podrán utilizar el sistema después de un día de formación"".",1
"""El producto deberá mostrar las cuadrículas dentro de un círculo como una vista desde un periscopio"".",1
"""La aplicación podrá completar todas las transacciones del usuario en un cuarto de segundo después de recibir la solicitud a través de la red"".",1
"""El producto debe funcionar con la mayoría de los sistemas de gestión de bases de datos (DBMS) del mercado, ya sea que el DBMS esté ubicado con el producto en la misma máquina o en una máquina diferente de la red informática"".",1
